microorganism	locus_tag	log2FoldChange	padj	diffexpr
L. symbiosum	HMPREF9475_01396	-3.04234271157993	0.00181492119585946	Downregulated
B. thetaiotaomicron	BT_3703	-3.30628910271105	0.00182290011707452	Downregulated
B. infantis	Blon_1371	-5.08223359776246	0.00182866074567035	Downregulated
L. symbiosum	HMPREF9475_02696	-3.58270515904603	0.001835887850892	Downregulated
B. bifidum	BbifJCM1254_14190	-5.41376202450369	0.0018367926440379	Downregulated
B. infantis	Blon_0314	-4.73964609732224	0.00184127854314773	Downregulated
B. infantis	Blon_1721	-4.72766758612826	0.00184317851952926	Downregulated
B. infantis	Blon_0781	-5.34424008174515	0.00184910712546922	Downregulated
L. symbiosum	HMPREF9475_02369	-4.79617231976855	0.00185269079187752	Downregulated
L. symbiosum	HMPREF9475_04126	-5.13853140173869	0.0018603432547333	Downregulated
B. infantis	Blon_0972	-5.38199117734332	0.00186409831837767	Downregulated
L. symbiosum	HMPREF9475_00695	-3.06102657445478	0.00186446159327321	Downregulated
L. symbiosum	HMPREF9475_03330	-3.22399696984314	0.00186903975646906	Downregulated
B. bifidum	BbifJCM1254_03590	-3.4200728910051	0.00187202129112976	Downregulated
B. infantis	Blon_0327	-5.02248154610267	0.00187708269780293	Downregulated
B. bifidum	BbifJCM1254_01940	-4.94093427156567	0.00188437697525788	Downregulated
B. infantis	Blon_0801	-4.73732322995764	0.00189107131524558	Downregulated
B. infantis	Blon_0097	-4.71414382791599	0.00189509652670257	Downregulated
B. infantis	Blon_2161	-5.20652412876527	0.00189509652670257	Downregulated
B. infantis	Blon_1575	-5.54362670385311	0.00189619466260906	Downregulated
B. infantis	Blon_1994	-4.93704894598958	0.00189619466260906	Downregulated
B. infantis	Blon_1628	-3.38881184018405	0.001899220668321	Downregulated
B. bifidum	BbifJCM1254_06220	-2.51155788219644	0.00189953062208118	Downregulated
B. infantis	Blon_0853	-5.12313494328004	0.00191985268363635	Downregulated
